Record ID,Website URL,isShopify,isActive,isPasswordProtected,Create Date,Number of Associated Contacts,City,Country/Region,Last Activity Date,Company owner,Company name
23097952384,cocorepublic.com,false,false,false,2024-09-18 10:59,1.0,Los Angeles,United States,2024-09-23 11:05,,Coco Republic
23096196737,hdbuttercup.com,true,true,false,2024-09-18 10:59,2.0,Los Angeles,United States,2024-09-23 11:05,,HD BUTTERCUP
23095302036,karishmaashita.com,true,true,false,2024-09-18 10:54,1.0,,,2024-09-18 10:54,,K&A by Karishma and Ashita
23075545784,sta-egypt.com,false,false,false,2024-09-17 11:41,1.0,,,2024-09-17 11:42,,sta-egypt.com
23075851619,dalydress.com,true,true,false,2024-09-17 11:41,1.0,,,2024-09-17 11:42,,Dalydress
23056865833,urbanshoemakers.com.au,true,true,false,2024-09-17 11:38,3.0,,Australia,2024-09-30 11:37,,urban-shoemakers
23063723410,eosfootwear.com,true,true,false,2024-09-17 11:38,1.0,,,2024-09-17 11:39,,EOS Footwear
23072444428,missodd.com,true,true,false,2024-09-17 11:34,1.0,,,2024-09-25 11:23,,missodd.com
23017314816,irishfashion.ie,false,false,false,2024-09-16 16:50,1.0,,,2024-10-03 11:36,,Irishfashion.ie
23031570047,shopplanetbylaureng.com,true,true,false,2024-09-16 12:39,3.0,,,2024-09-18 10:36,,PLANET by Lauren G
22997885326,galxboy.co.za,true,true,false,2024-09-13 17:47,1.0,,South Africa,2024-09-13 18:45,,GALXBOY
22984778816,fjallraven.com.au,true,true,false,2024-09-13 11:59,1.0,,Australia,2024-09-23 11:15,,Fjällräven ANZ
22956249269,genmills.com,false,false,false,2024-09-12 11:40,2.0,Nashik,India,2024-09-12 11:40,,Gen Mills India Private Limited
22956700473,letssnack.com,true,true,false,2024-09-12 11:40,1.0,,,2024-09-12 11:40,,Let's Snack
22925693828,blueboost.co,false,false,false,2024-09-11 15:15,1.0,,,2024-09-23 11:36,,blueboost.co
22905128107,leatherman.com.au,true,true,false,2024-09-11 11:13,2.0,,Australia,2024-09-24 11:24,,Leatherman
22881262173,cubosupplies.com,true,true,false,2024-09-10 11:30,1.0,,,2024-09-10 11:31,,Cubo Supplies
22874308185,ragingbull.co.uk,true,true,false,2024-09-10 11:24,3.0,Maisemore,United Kingdom,2024-09-10 11:24,,Raging Bull Clothing
22866440251,fitzaflorilor.ro,true,true,false,2024-09-10 11:17,2.0,,Romania,2024-09-19 20:58,,Fitza Florilor
22857157399,escaladesports.com,true,true,false,2024-09-09 21:29,3.0,Evansville,United States,2024-09-25 11:21,,Escalade Sports
22843635748,sundance.net,false,false,false,2024-09-09 12:35,1.0,,,2024-12-30 14:30,,sundance.net
22809273703,beaybl.com,true,true,false,2024-09-06 14:28,3.0,Redditch,United Kingdom,2024-12-10 15:15,,AYBL
22791605570,squadafum.com.br,true,true,false,2024-09-06 11:18,2.0,,Brazil,2024-09-06 11:18,,Squadafum
22810340252,pichara.cl,true,true,false,2024-09-06 11:15,3.0,Santiago,Chile,2024-09-17 11:47,,Pichara
22760503893,azadea.com,false,false,false,2024-09-05 18:42,3.0,Beirut,Lebanon,2024-09-17 17:15,,Azadea
22757562676,canvasbynumbers.com,true,true,false,2024-09-05 13:52,1.0,Gardena,United States,2024-09-05 13:53,,CanvasByNumbers
22757619712,sofaguards.com,true,true,false,2024-09-05 13:41,1.0,,,2024-09-05 13:42,,SofaGuards
22757328400,jamesmichelle.com,true,true,false,2024-09-05 11:54,2.0,Bend,United States,2024-09-05 11:55,,James Michelle
22757196416,eight8ate.ph,false,false,false,2024-09-05 11:45,1.0,,Philippines,2024-09-05 11:45,,Eight8Ate Holdings,
22756136579,wendys.com.ph,true,true,false,2024-09-05 11:45,2.0,,Philippines,2024-09-05 11:45,,Wendy's Philippines
22756946084,superpromo.ro,true,true,false,2024-09-05 10:37,1.0,,Romania,2024-09-05 10:37,,Superpromo.ro
22757007420,neweracap.com,true,true,false,2024-09-05 10:27,3.0,Buffalo,United States,2024-09-05 10:27,,New Era Cap
22744191629,jakartacarpets.com,true,true,false,2024-09-04 11:38,1.0,,Indonesia,2024-09-04 11:39,,Jakarta Carpets
22744263770,ecanta.com.tr,true,true,false,2024-09-04 11:35,2.0,,Turkey,2024-09-04 11:35,,ecanta
22744262305,eevy.ai,false,false,false,2024-09-04 11:17,1.0,,,2024-09-16 11:17,,eevy.ai
22744187963,botaofficial.com,true,true,false,2024-09-04 11:17,1.0,,,2024-09-16 11:17,,BOTA Official
22744153925,hutch-design.com,true,true,false,2024-09-04 10:59,2.0,New York,United States,2024-09-04 11:00,,Hutch
22743937698,isku.com,false,false,false,2024-09-04 10:58,1.0,Lahti,Finland,2024-09-06 11:12,,ISKU
22744100723,isku.fi,true,true,false,2024-09-04 10:58,2.0,Lahti,Finland,2024-09-06 11:12,,Isku Koti
22744002689,goairshop.com,true,true,false,2024-09-04 10:39,1.0,Los Angeles,United States,2025-01-02 15:00,,airshop
22735361597,gianthoodies.com,true,true,false,2024-09-03 17:09,2.0,Fayetteville,United States,2024-09-03 17:10,,Giant Hoodies
22735838600,madsportsstuff.com,true,true,false,2024-09-03 17:03,1.0,Littleton,United States,2024-09-03 17:03,,MadSportsStuff
22735838535,omnes.com,true,true,false,2024-09-03 17:00,1.0,London,United Kingdom,2024-09-03 17:01,,OMNES
22735303755,moyoumarketing.com,false,false,false,2024-09-03 16:48,1.0,London,United Kingdom,2024-09-03 16:49,,MOYOU MARKETING
22735348571,bitzoutlet.com,true,true,false,2024-09-03 16:41,1.0,,,2024-09-03 16:42,,BITZ
22735206430,eptummers.nl,true,true,false,2024-09-03 16:32,1.0,,Netherlands,2024-09-03 16:33,,EP:Tummers
22735154202,savoryspiceshop.com,true,true,false,2024-09-03 16:20,3.0,Denver,United States,2024-09-03 16:20,,Savory Spice
22734401426,quickservicepanama.com,true,true,false,2024-09-03 11:53,1.0,Panamá,Panama,2024-09-03 11:53,,Quick Service Supplies
22723752613,l-t.de,true,true,false,2024-09-02 11:12,3.0,Osnabrück,Germany,2024-09-02 11:13,,L+T Lengermann und Trieschmann
22723147162,ecigone.co.uk,true,true,false,2024-09-02 10:46,1.0,Clay Cross,United Kingdom,2024-11-07 17:53,,Ecig One
22685623150,theconranshop.com,true,true,false,2024-08-30 09:45,4.0,,,2024-12-13 17:05,,The Conran Shop
22686222149,dencowear.co.uk,false,false,false,2024-08-30 09:30,1.0,Leeds,United Kingdom,2024-09-10 11:16,,DENCOWEAR
22686139654,momshome.in,true,true,false,2024-08-30 09:12,4.0,,India,2024-11-05 11:49,,Moms Home
22685281959,juplayretail.com,false,false,false,2024-08-30 08:49,3.0,,,2024-11-05 11:40,,juplayretail.com
22670891927,dayalopticalsindia.com,true,true,false,2024-08-29 14:12,2.0,New Delhi,India,2024-11-05 11:47,,Dayal Opticals
22670257722,freyaa.com,true,true,false,2024-08-29 12:26,2.0,,,2024-11-05 11:39,,Freyaa
22670380693,polkatots.in,true,true,false,2024-08-29 12:06,5.0,,India,2024-11-05 11:45,,Polka Tots
22670208939,mukama.com,true,true,false,2024-08-29 11:13,2.0,Helsinki,Finland,2024-08-29 11:13,,Mukama
22651343630,billybilslandcycles.co.uk,true,true,false,2024-08-28 16:02,2.0,Glasgow,United Kingdom,2024-08-28 16:02,,Billy Bilsland Cycles
22649456503,salonweardirect.co.uk,true,true,false,2024-08-28 11:08,3.0,Leeds,United Kingdom,2024-09-10 11:16,,Salonwear Direct
22632087108,mitchellandness.mx,true,true,false,2024-08-27 10:47,1.0,,Mexico,2024-08-27 10:48,,Mitchell & Ness México
22632011137,distribucionnyx.com,false,false,false,2024-08-27 10:47,1.0,,,2024-08-27 10:48,,Distribución NYX
22629701297,inkarto.com,true,true,false,2024-08-27 06:31,2.0,Sangli,India,2024-11-05 11:39,,Inkarto
22628944948,kisah.in,true,true,false,2024-08-27 05:46,5.0,,India,2024-11-08 13:57,,Kisah
22611207811,lucid-club.com,true,true,false,2024-08-26 15:22,5.0,,,2024-09-09 11:08,,Lucid Club
22610848608,snafflingpig.co.uk,true,true,false,2024-08-26 14:45,2.0,Aylesbury,United Kingdom,2024-09-03 13:11,,Snaffling Pig
22607092605,hueseeka.com.au,true,true,false,2024-08-26 08:14,1.0,,Australia,,,Hueseeka
22606286974,furniturebazaar.com.au,true,true,false,2024-08-26 07:35,2.0,,Australia,2024-08-26 07:35,,Furniture Bazaar
22606301290,bootaybag.com,false,false,false,2024-08-26 07:29,4.0,,United States,,,BootayBag
22606289667,golfteamproducts.com,true,true,false,2024-08-26 07:26,1.0,Beaverton,United States,2024-08-26 07:27,,Golf Team Products
22606596968,ledlenser.com.au,true,true,false,2024-08-26 07:23,2.0,,Australia,2024-08-29 11:24,,Ledlenser
22606690055,zen.com.au,false,false,false,2024-08-26 07:23,1.0,,Australia,2024-09-24 11:24,,Zen
22605845914,yohjiyamamoto.co.jp,false,false,false,2024-08-26 05:54,1.0,Shinagawa City,Japan,2024-08-26 05:55,,Yohji Yamamoto
22569527978,cariuma.com,true,true,false,2024-08-23 14:04,2.0,Sacramento,United States,2024-09-04 11:24,,CARIUMA
22569350462,thevaultbysacha.com,true,true,false,2024-08-23 13:39,1.0,Atlanta,United States,2024-09-04 11:06,,The Vault by Sacha
22569120300,thesverve.com,true,true,false,2024-08-23 12:55,2.0,New Delhi,India,2024-09-24 11:32,,The Sverve
22565881988,virgio.com,true,true,false,2024-08-23 12:31,4.0,Bengaluru,India,2024-08-28 10:54,,VIRGIO
22547285353,kachel.com.au,true,true,false,2024-08-22 16:45,1.0,,Australia,2024-08-22 16:45,,Kachel
22545582853,idee-eyewear.com,true,true,false,2024-08-22 14:38,1.0,,,2024-08-22 14:39,,IDEE Eyewear
22545782294,ronakoptik.com,false,false,false,2024-08-22 14:38,2.0,Kolkata,India,2024-08-28 10:55,,Ronak Optik India Pvt
22544681121,sutisancha.com,true,true,false,2024-08-22 13:13,2.0,,,2024-08-28 10:57,,Suti Sancha
22543222120,gingiberi.com,true,true,false,2024-08-22 11:27,2.0,,,2024-10-14 13:09,,Gingiberi
22526185379,unrl.com,true,true,false,2024-08-21 19:06,2.0,Saint Paul,United States,2024-09-13 11:56,,UNRL
22520694923,edrio.com,true,true,false,2024-08-21 13:22,2.0,Ludhiana,India,2024-11-05 11:36,,Edrio
22518624929,wholesaleprintables.com,true,true,false,2024-08-21 11:29,2.0,Baton Rouge,United States,2024-08-21 11:30,,Wholesale Printables
22518561450,gardenesque.com,true,true,false,2024-08-21 11:26,1.0,,United Kingdom,2024-12-13 11:05,,Gardenesque
22518407013,joustgroup.com,false,false,false,2024-08-21 11:26,1.0,,,2024-12-13 11:05,,joustgroup.com
22500018518,bigdealtoys.co.uk,false,false,false,2024-08-20 13:34,1.0,,United Kingdom,2024-08-20 13:34,,Big Deal Toys
22499336204,rachelriley.co.uk,true,true,false,2024-08-20 13:21,3.0,Wembley,United Kingdom,2024-08-29 11:18,,Rachel Riley UK
22499869861,eey.ai,false,false,false,2024-08-20 13:18,1.0,,,2024-08-20 13:19,,
22499849580,casparasports.com,true,true,false,2024-08-20 13:18,2.0,,,2024-08-23 13:53,,CASPARA
22498764385,groupe-lby.com,false,false,false,2024-08-20 12:37,1.0,,,2024-08-20 12:38,,groupe-lby.com
22498140426,zen-zone.ch,true,true,false,2024-08-20 11:18,1.0,,Switzerland,2024-10-22 15:07,,ZEN ZONE
22438506413,blackspruce.co,false,false,false,2024-08-16 12:44,1.0,Rapid City,United States,2024-08-16 12:45,,BLACK SPRUCE
22439341382,shopthistlehill.com,true,true,false,2024-08-16 12:44,1.0,Concord,United States,2024-08-16 12:45,,Thistle Hill
22437054837,mrpen.com,true,true,false,2024-08-16 10:13,2.0,,,2024-08-27 10:52,,Mr. Pen
22437063514,gomrpen.com,true,true,false,2024-08-16 10:13,1.0,Lafayette,United States,2024-08-27 10:52,,Mr. Pen
22402883937,npeal.com,true,true,false,2024-08-14 12:53,3.0,Shipley,United Kingdom,2024-08-14 12:54,,N.Peal
22402421530,paruno.com,true,true,false,2024-08-14 11:38,1.0,León,Mexico,2024-08-14 11:38,,Paruno
22371361143,tropicfeel.com,true,true,false,2024-08-12 19:48,3.0,Barcelona,Spain,,,Tropic
22359786566,dazesnake.com,false,false,false,2024-08-12 11:45,1.0,,,2024-08-12 11:45,,미주 최다 웹사이트 제작
22296900974,bananaclub.co.in,true,true,false,2024-08-08 13:02,5.0,,India,2024-09-27 13:50,,Banana Club In Vogue Pvt
22297943296,brandfield.nl,false,false,false,2024-08-08 11:50,1.0,Groningen,Netherlands,2024-10-11 14:20,,Brandfield
22297856620,isabelbernard.com,true,true,false,2024-08-08 11:50,1.0,,,2024-10-11 14:20,,Isabel Bernard
22297747081,newfive.dev,false,false,false,2024-08-08 11:50,1.0,,,2024-10-11 14:20,,Newfive dev
22297846109,aldo.com.sa,true,true,false,2024-08-08 11:48,1.0,,Saudi Arabia,2024-08-14 11:50,,ALDO Shoes
22297697381,othaim.com,false,false,false,2024-08-08 11:48,4.0,Riyadh,Saudi Arabia,2024-12-17 11:16,,othaim.com
22296363269,benetton.co.in,false,false,false,2024-08-08 11:24,1.0,,,2024-09-27 13:51,,benetton.co.in
22278418562,flagship.cc,true,true,false,2024-08-07 11:34,4.0,Meguro City,Japan,2024-10-11 13:55,,Flagship
22275835184,emprada.com,true,true,false,2024-08-07 11:24,2.0,Calgary,Canada,2024-09-04 11:31,,Emprada
22263812712,disturbia.co.uk,true,true,false,2024-08-06 19:24,3.0,,United Kingdom,2024-08-20 11:55,,Disturbia
22198974539,asortech.com,false,false,false,2024-08-02 18:00,1.0,,,2024-08-02 18:01,,asortech.com
22195101039,drwoofapparel.com.au,true,true,false,2024-08-02 11:22,2.0,,Australia,2024-08-13 11:27,,Dr. Woof Apparel
22183328679,lyskraft.com,false,false,false,2024-08-01 18:16,1.0,,,2024-09-04 19:31,,LYSKRAFT
22151391027,shopreedycreek.com,true,true,false,2024-07-31 11:30,1.0,,,2024-07-31 11:30,,Reedy Creek
22151133486,prettylavish.com,true,true,false,2024-07-31 11:24,3.0,,,2024-08-20 12:42,,prettylavish.com
22134652283,chandranipearls.in,true,true,false,2024-07-30 14:46,1.0,Kolkata,India,2024-08-29 11:02,,Chandrani Pearls
22133304913,latin-quarters.com,true,true,false,2024-07-30 13:05,1.0,New Delhi,India,2024-09-27 13:50,,Latin Quarters
22131372394,omosa.co,false,false,false,2024-07-30 10:46,1.0,,,2024-08-07 11:28,,omosa.co
22131332956,yay.paris,true,true,false,2024-07-30 10:46,2.0,Paris,France,2024-08-07 11:28,,YAY Paris
22131406171,blueq.com,true,true,false,2024-07-30 10:31,3.0,Pittsfield,United States,2024-08-14 12:47,,Blue Q
22131281051,mini-me.pt,true,true,false,2024-07-30 10:23,1.0,,Portugal,2024-07-30 10:23,,Mini-Me - Baby & Kids Store
22127845219,specialops.io,false,false,false,2024-07-30 00:54,3.0,,,2024-08-07 11:13,,SpecialOPS
22126878848,trueagturf.com,true,true,false,2024-07-29 23:59,2.0,,,2024-07-29 23:59,,Trueagturf
22077199690,commit-watch.co.jp,true,true,false,2024-07-26 11:54,2.0,,Japan,2024-08-05 11:26,,コミット銀座
22077134770,sockup.fr,false,false,false,2024-07-26 11:48,1.0,,France,2024-08-06 12:56,,SockUp
22062242997,cultsport.com,false,false,false,2024-07-25 18:45,4.0,Bengaluru,India,2024-09-17 19:24,,cult.sport
22062289028,curefit.com,false,false,false,2024-07-25 18:45,7.0,Bengaluru,India,2024-09-17 19:24,,CureFit
22057140811,workman.com,true,true,false,2024-07-25 11:59,1.0,New York,United States,2024-08-07 11:30,,Workman Publishing Company
22057006367,framesfootwear.co.nz,true,true,false,2024-07-25 11:50,1.0,,New Zealand,2024-07-25 11:50,,Frames Footwear
22057009991,williamwoodmirrors.co.uk,true,true,false,2024-07-25 11:23,2.0,Knutsford,United Kingdom,2024-07-25 11:24,,WILLIAM WOOD
22041928027,showoff.in,true,true,false,2024-07-24 14:21,1.0,,India,2024-07-26 11:29,,showoff
22041050478,beyondcanva.com,true,true,false,2024-07-24 14:04,1.0,,,2024-07-24 14:05,,Beyondcanva
22040913282,xpertcleaning.dk,true,true,false,2024-07-24 13:27,1.0,,Denmark,2024-07-24 13:28,,Xpertcleaning
22040000280,vspconsignment.com,true,true,false,2024-07-24 12:14,2.0,Toronto,Canada,2024-07-30 19:26,,VSP Consignment
22040053294,thechosen.tv,false,false,false,2024-07-24 12:10,1.0,Colcord,United States,2024-08-05 11:46,,The Chosen
22039648615,ooak.group,true,true,false,2024-07-24 12:10,1.0,,,2024-08-05 11:46,,OOAK Group
22019320926,nestern.in,true,true,false,2024-07-23 11:08,1.0,,India,2024-09-05 11:59,,nestern
22004015994,caramellauk.com,true,true,false,2024-07-22 12:52,2.0,Birkenhead,United Kingdom,2024-08-21 11:54,,CARAMELLA
21971264886,dailyplus.ro,true,true,false,2024-07-19 13:24,1.0,,Romania,2024-07-19 13:25,,DailyPlus.ro
21970368769,dxagency.com,false,false,false,2024-07-19 12:19,1.0,Edgewater,United States,2024-07-19 12:19,,DXagency
21970247977,papieraffin.com,false,false,false,2024-07-19 12:08,1.0,,,2024-07-31 11:36,,papieraffin.com
21969983393,papieraffin.de,false,false,false,2024-07-19 12:08,1.0,,Germany,2024-07-19 12:08,,papieraffin.de
21970178118,kalendersale.de,true,true,false,2024-07-19 12:08,1.0,,Germany,2024-07-31 11:36,,KalenderSale.de
21970002977,turquoisenetwork.com,true,true,false,2024-07-19 11:44,1.0,Albuquerque,United States,2024-07-19 19:11,,Turquoise Network LLC
21969863296,northernfitness.ca,true,true,false,2024-07-19 11:24,1.0,,Canada,2024-10-22 10:58,,Northern Fitness Solutions Inc
21954205798,turquoiserings.com,true,false,false,2024-07-18 12:41,1.0,,,2024-07-18 12:42,,turquoiserings.com
21953979153,zigzagstripe.com,true,true,true,2024-07-18 12:30,2.0,Arlington,United States,2024-07-22 17:03,,The ZigZag Stripe
21953451328,lmbrands.co.uk,false,false,false,2024-07-18 12:11,1.0,,,2024-07-18 15:02,,
21939485027,vjvnow.com,true,true,false,2024-07-17 13:36,2.0,Surat,India,2024-08-29 11:09,,Vjvnow
21937632419,mysecretcase.com,true,true,false,2024-07-17 12:40,2.0,Milano,Italy,2024-07-25 11:19,,MySecretCase
21936959755,bikenow.com.au,true,true,false,2024-07-17 11:38,2.0,South Melbourne,Australia,2024-11-10 20:05,,bikeNOW
21937079581,modaxpressonline.com,true,true,false,2024-07-17 11:30,1.0,North Miami Beach,United States,2024-07-22 12:58,,Moda Xpress
21919242634,hashconnect.in,false,false,false,2024-07-16 13:18,1.0,Bengaluru,India,2024-08-20 14:15,,Hash Connect
21918472980,saintmaloplage.com,true,true,false,2024-07-16 12:31,1.0,Buenos Aires,Argentina,2024-07-24 12:12,,Saint Maló Plage
21917200823,modellasignature.com,true,true,false,2024-07-16 11:26,1.0,,Canada,2024-08-01 11:10,,Modella Signature
21903583044,nutriseed.co.uk,true,true,false,2024-07-15 17:16,1.0,London,United Kingdom,2024-09-17 14:38,,Nutriseed
21899657846,staxlivin.com,true,true,false,2024-07-15 12:28,1.0,Canning Vale,Australia,,,STAX
21899649397,stax.com.au,true,true,false,2024-07-15 12:28,2.0,,Australia,,,STAX.
21897994331,warehousemh.com.au,false,false,false,2024-07-15 11:22,1.0,,Australia,2024-07-15 11:23,,Warehouse Material Handling
21861551744,twinbirds.co.in,true,true,false,2024-07-12 12:45,1.0,,India,2024-07-30 11:27,,Twin Birds Online
21861263140,iraah.store,true,false,false,2024-07-12 12:21,1.0,Delhi,India,2024-08-21 11:36,,Iraah.Store
21860898647,hertex.co.za,false,false,false,2024-07-12 11:46,2.0,,South Africa,2024-07-17 18:38,,Hertex
21830044464,borrelli.com.au,true,true,false,2024-07-10 12:10,3.0,,Australia,2024-07-16 12:35,,Borrelli
21829707625,morchique.com,true,true,false,2024-07-10 11:47,1.0,,,2024-07-10 11:47,,Morchique
21829562751,cremecastle.in,true,true,false,2024-07-10 11:34,1.0,,India,2024-07-15 12:31,,Creme Castle
21812331044,vimalclothing.com,true,true,false,2024-07-09 15:02,2.0,Ludhiana,India,2024-07-30 11:14,,Vimal Clothing
21812756580,mintobay.com,true,true,false,2024-07-09 14:34,1.0,,,2024-08-01 11:22,,MINTOBAY
21812794713,shaktitrendz.com,false,false,false,2024-07-09 14:34,2.0,Bengaluru,India,2024-08-01 11:22,,SHAKTI TRENDZ PVT
21811626807,boandbirdie.com,true,true,false,2024-07-09 13:23,1.0,,,2024-07-09 13:23,,Bo & Birdie
21811675501,lyto.group,false,false,false,2024-07-09 13:23,1.0,Düsseldorf,Germany,2024-07-09 13:23,,Lyto Brands Group
21794822454,lunafurn.com,true,true,false,2024-07-08 13:05,2.0,Houston,United States,2024-07-16 12:23,,Luna Furniture
21793024351,industree.org.in,false,false,false,2024-07-08 12:51,1.0,Bengaluru,India,2024-09-03 11:28,,Industree Foundation
21792128062,flourishplanet.com,true,true,false,2024-07-08 12:51,3.0,Bengaluru,India,2024-11-06 13:40,,Flourish Planet
21751456090,brianebarry.it,true,true,false,2024-07-05 11:29,1.0,Milan,Italy,2024-07-05 13:57,,Brian & Barry Milano
21751496342,shopiammi.com,true,true,false,2024-07-05 11:13,1.0,Norcross,United States,2024-07-05 11:13,,iAMMI
21741659805,oliverbrown.org.uk,true,true,false,2024-07-04 16:18,3.0,London,United Kingdom,2024-07-04 16:19,,Oliver Brown
21724021847,lagreentouch.fr,true,true,false,2024-07-03 13:14,2.0,,France,2024-07-03 13:14,,La Green Touch
21717729856,thebestbackyard.com.au,true,true,false,2024-07-03 10:32,1.0,,Australia,2024-07-04 18:47,,The Best Backyard
21702453855,id-interactive.fr,false,false,false,2024-07-02 16:00,2.0,Vannes,France,2024-07-02 16:00,,ID Interactive
21679961731,matsmeier.com,true,true,false,2024-07-01 12:34,2.0,Nijmegen,Netherlands,2024-07-03 12:47,,Mats Meier
21680023944,newfive.nl,false,false,false,2024-07-01 12:34,1.0,,Netherlands,2024-07-04 20:26,,Newfive
21680083512,eskinstore.ca,true,true,false,2024-07-01 12:30,2.0,,Canada,2024-07-01 12:31,,Eternal Skin Care
